employer_id,employer_name,location_id,parent_id,parent_name
31948,浙贛鐵路南萍工務段,NA,NA,NA
31976,河北寶興公司,63,NA,NA
31992,上海閘北電廠,877,NA,NA
32002,廈門鼓浪嶼中華電氣公司,886,NA,NA
32042,太原無綫電台,726,NA,NA
32044,漢口四集團軍無線電機製造廠,2380,NA,NA
32047,交通部長沙無線電台,590,NA,NA
32050,交通部武昌無線電台,1036,NA,NA
32061,日本東京小穴電機製作所,604,NA,NA
32063,宇田川發電所,NA,NA,NA
32065,吉林大興電氣公司,72,NA,NA
32067,天津電燈電車新公司,427,NA,NA
32069,三吉工廠,NA,NA,NA
32073,天津二九電友社,427,NA,NA
32080,衢州區修車場,NA,NA,NA
32104,鎔鍊廠,NA,NA,NA
32108,江蘇銅山縣,24302,NA,NA
32125,南昌市公用局,522,NA,NA
32127,杭州第三中山大學,999,NA,NA
32129,南京軍事交通技術學校,90,NA,NA
32134,陝西教育廳,78,NA,NA
32142,揚子電氣公司,NA,NA,NA
32144,淮南北路公司,3669,NA,NA
32147,中國建設銀行公司,NA,NA,NA
32151,南昌市政處,522,NA,NA
32157,塘沽永利碱廠,5751,NA,NA
32159,江西省立第十中學,70,NA,NA
32161,鎮江中學,1618,NA,NA
32163,蘇州中學,1315,NA,NA
32165,安徽省立高級中學,60,NA,NA
32170,上海鎢礦公司,877,NA,NA
32172,江西贛南鎢礦公司,70,NA,NA
32191,日本福島盤城炭礦山,32192,NA,NA
32194,栃木足尾銅礦山,18805,NA,NA
32196,黑龍江第一工科高中礦,65,NA,NA
32201,遼寧興安區屯墾公署,64,NA,NA
32205,西北煉鋼廠煉焦部,NA,NA,NA
32280,杭州商辦鐵路公司,999,NA,NA
32284,建築局,NA,NA,NA
32299,廣東沙茭公路,74,NA,NA
32301,東路公路,NA,NA,NA
32303,香港山內採石,1072,NA,NA
32311,上海電政總局,877,NA,NA
32322,山東電話總公司,77,NA,NA
32333,永安紡織第一廠,NA,NA,NA
32341,保晉礦務分公司,NA,NA,NA
32390,上海電信機料試驗所,877,NA,NA
32393,上海水線,877,NA,NA
32396,南京水線,90,NA,NA
32404,蒙藏委員會殺虎口合站管理局,32405,NA,NA
32424,邕寧自動電話局,11551,NA,NA
32449,Mitsui Kushikino Mining (鹿兒島縣三井串木野礦業所),29094,NA,NA
32454,長崎縣銅礦床區,32455,NA,NA
32476,南京大學,90,NA,NA
32492,蘇嘉鐵路,1315,NA,NA
32504,無錫麗明毛織廠,1664,NA,NA
32508,Qixin Cement Factory 唐山啟新洋灰公司,445,NA,NA
32510,太原德商福和洋行,726,NA,NA
32523,謙信機器公司,877,NA,NA
32536,宜興工賑浚河,1630,NA,NA
32551,波音機廠,NA,NA,NA
32568,浙江造紙場,62,NA,NA
32571,北京鹽務署化驗處,410,NA,NA
32573,上海天津造紙廠,NA,NA,NA
32576,天津長蘆運署駐久大精鹽廠,427,NA,NA
32578,常關,NA,NA,NA
32594,通濟練習艦,NA,NA,NA
32596,海軍總司令部,877,NA,NA
32599,海軍辦事處機要處,NA,NA,NA
32601,首都電話總局,90,NA,NA
32605,上海海岸巡防處,877,NA,NA
32621,上海約克洋行,877,NA,NA
32630,江蘇蕭縣大中煤礦北井,5105,NA,NA
32649,上海中華工業專門學校,877,NA,NA
32676,山西猗氏棉花摻水,10761,NA,NA
32680,陸軍測量局,NA,NA,NA
32684,米家河浚河委員會,NA,NA,NA
32687,緯通紡織廠,32692,NA,NA
32722,山東溥益製糖公司機器課,77,NA,NA
32735,保定清苑電報局,12923,NA,NA
32742,禮和洋行,NA,NA,NA
32762,Penn. Bridge Corp.,135,NA,NA
32767,上海六合公司,877,NA,NA
32769,開宜公司,NA,NA,NA
32792,南京國立東北中山中學,90,NA,NA
32801,駐滬水線工程處,877,NA,NA
32813,東北航空隊,NA,NA,NA
32815,東北航空司令部工廠,NA,NA,NA
32822,江西省立初級職業學校,70,NA,NA
32859,Hupmobile Corp.,NA,NA,NA
32892,唐山中國銀行,445,NA,NA
32894,秦皇島中國銀行,2801,NA,NA
32902,南京海軍魚雷槍砲學校,90,NA,NA
32905,上海海軍輪電工作所,877,NA,NA
32910,湖南官礦局,67,NA,NA
32912,長沙華東煤礦公司,590,NA,NA
32914,新化錫礦山官礦局,2429,NA,NA
32916,湖南礦產營業處,67,NA,NA
32922,河北工業專門學校,63,NA,NA
32938,日本板橋火藥廠,32939,NA,NA
32953,行政院,NA,NA,NA
32959,首都電廠路燈委員會,NA,NA,NA
32988,廣州自動電話所,350,NA,NA
33001,河南省河務局,66,NA,NA
33028,黑龍江工業學校,65,NA,NA
33030,直隸紫荊關河工處,63,NA,NA
33033,商品陳列所,NA,NA,NA
33036,河北黃河河務局,63,NA,NA
33038,山西省桑乾河務局,76,NA,NA
33043,日本東京中央電話局,604,NA,NA
33065,京華印書局,410,NA,NA
33079,省立蘇州工業學校,1315,NA,NA
33105,新疆無線電台,79,NA,NA
33109,吳淞永安二廠,877,NA,NA
33119,上海開洛公司,877,NA,NA
33121,南寧長波電台,4422,NA,NA
33139,北平短波電台,410,NA,NA
33148,海軍航空處,NA,NA,NA
33188,華海建築事務所,NA,NA,NA
33206,四川萬縣水電廠,1350,NA,NA
33234,廬山管理局,15308,NA,NA
33240,晉綏兵工築路,726,NA,NA
33244,龍烟鐵礦鍊廠,NA,NA,NA
33253,井陘礦廠機務處,632,NA,NA
33259,林西開灤礦廠,4345,NA,NA
33260,上海靄益吉電機廠,877,NA,NA
33275,濟南兵工廠機器廠,1177,NA,NA
33332,山西銅圓廠,76,NA,NA
33334,山西軍械廠,76,NA,NA
33338,太原電燈公司,726,NA,NA
33340,綏遠電燈麵粉公司,96,NA,NA
33343,新絳紡紗廠,2313,NA,NA
33345,太原工業學校,726,NA,NA
33360,北京垞清高線鐵路,410,NA,NA
33363,江西鄱樂礦局,70,NA,NA
33365,四川威遠鐵廠,3866,NA,NA
33368,河北房山興寶公司,33369,NA,NA
33385,山東曹縣簡易鄉村,19830,NA,NA
33397,廣東兵器廠,74,NA,NA
33401,廣東造幣廠,74,NA,NA
33403,澳門自來水公司,33404,NA,NA
33411,奉天礦務局,64,NA,NA
33421,廣西經濟委員會,73,NA,NA
33424,合山煤礦公司,33425,NA,NA
33433,衛輝華新紗廠,33435,NA,NA
33480,泰康洋行,NA,NA,NA
33484,恆大洋行,NA,NA,NA
33486,潘山鋼窗公司,NA,NA,NA
33493,廣西省立第三師範,73,NA,NA
33496,廣西省立第一女中學,73,NA,NA
33502,濟南無線電台,1177,NA,NA
33504,威海衞無線電台,7761,NA,NA
33512,蘇常公路,NA,NA,NA
33537,Chromium Corp.,NA,NA,NA
33539,U. S. Resaick Corp.,NA,NA,NA
33589,美國福開森建築公司,NA,NA,NA
33593,吳淞大中華沙廠,7212,NA,NA
33595,無錫太湖水泥公司工程處,1664,NA,NA
33597,上海金城銀行,877,NA,NA
33601,軍事工程團,903,NA,NA
33616,萬國無綫公司,NA,NA,NA
33618,天津北洋汽車公司,427,NA,NA
33620,廣東河南交通處交通教導營,NA,NA,NA
33622,廣東空軍學校,350,NA,NA
33626,廣汕無綫電話汕頭分台,2383,NA,NA
33635,八道溝礦局,33636,NA,NA
33638,阜新煤礦,33639,NA,NA
33642,遼寧礦產調查處,64,NA,NA
33652,R. H. Harris,NA,NA,NA
33663,黑龍江探礦團,65,NA,NA
33665,上海硝礦局,877,NA,NA
33667,上海鹽務稅核所,877,NA,NA
33677,上海復旦大學附中,877,NA,NA
33687,華南中學,90,NA,NA
33701,漢口楊子鐵廠,2380,NA,NA
33703,四川自營煤礦,1434,NA,NA
33705,四川縣立中學,1434,NA,NA
33707,隆昌公共理化試驗場,13428,NA,NA
33743,法國 Platt 酒精廠,159,NA,NA
33745,廣州三友化學工業研究所,350,NA,NA
33747,南華製造酒精公司,350,NA,NA
33749,廣東省營市頭酒精廠,74,NA,NA
33771,河海善後工程處,NA,NA,NA
33775,山西水利工程委員會,76,NA,NA
33791,山西鋼元製造廠,76,NA,NA
33797,天津修械所,427,NA,NA
33802,湖北民政廳,68,NA,NA
33807,永成藥房,NA,NA,NA
33827,河北省立保定中學,12923,NA,NA
33829,Cleveland Enameling Co.,33834,NA,NA
33859,Blande 電傳像工廠,1948,NA,NA
33900,淮南運副公署,3669,NA,NA
33906,山東第五水利區,77,NA,NA
33912,Henschel & Sohn 機車廠,121,NA,NA
33914,G. Polysius 機器廠,121,NA,NA
33921,上海肇新化學廠,877,NA,NA
33925,柏林發電廠,432,NA,NA
33936,漢口通和煤業公司,2380,NA,NA
33961,第五路軍科學研究所,NA,NA,NA
33975,奉吉黑電政監督處,NA,NA,NA
33977,京奉電綫工程處,NA,NA,NA
33979,呼蘭電報局,28236,NA,NA
33990,陝西建設處,78,NA,NA
34004,河南省農具製造廠,66,NA,NA
34025,福州省會衞生事務所,419,NA,NA
34027,南京衞生實驗處,90,NA,NA
34051,廣西公路局,73,NA,NA
34059,上海東南建築公司,877,NA,NA
34084,民生中學,NA,NA,NA
34096,山東高中,77,NA,NA
34099,濟南工業職業學校,1177,NA,NA
34104,南京建委會,90,NA,NA
34128,漢口招商局,2380,NA,NA
34151,黑龍江農礦廳,65,NA,NA
34154,鶴岡煤礦公司,34158,NA,NA
34184,上海市衞生局,877,NA,NA
34196,上海市政府土地局,877,NA,NA
34232,大同保晉分公司,743,NA,NA
34239,開封礦業技師事務所,717,NA,NA
34257,日本東京關東酸曹,604,NA,NA
34260,福島縣盤城水泥公司,32192,NA,NA
34262,八幡製鐵所副產部,258,NA,NA
34267,江西省立工專校,70,NA,NA
34298,美國建築公司,NA,NA,NA
34317,B. F. Sturtevant Co,2037,NA,NA
34319,上海薛德爾洋行,877,NA,NA
34331,安亭新中電氣公司,1636,NA,NA
34333,常熟電氣廠,807,NA,NA
34347,德國許西紙漿製造廠,121,NA,NA
34371,湖南建設處,67,NA,NA
34375,長沙省有黑鉛提煉廠,590,NA,NA
34381,濟南市自來水籌備處,1177,NA,NA
34383,濟南自來水公司,1177,NA,NA
34390,省立重慶高級工業職業學校,1270,NA,NA
34424,Penn. 礦鐵廠,135,NA,NA
34426,武昌大學,1036,NA,NA
34430,湖北農礦廳,68,NA,NA
34434,河南農工器械製造廠,66,NA,NA
34438,浙江寧橫公路,62,NA,NA
34440,寧波高級工科職業學校,1736,NA,NA
34470,Ford Motor Co.,17289,NA,NA
34475,漢口兵站,2380,NA,NA
34477,上海同昌車行,877,NA,NA
34486,上海東北公司,877,NA,NA
34490,上海定中工程事務所,877,NA,NA
34507,平遙楙友工藝學社,1359,NA,NA
34513,天津機械研究社,427,NA,NA
34520,望高錫礦,NA,NA,NA
34539,四川江津縣立初級職業中學校,3319,NA,NA
34550,湖北靈鄉鐵礦,34551,NA,NA
34553,中央鋼鐵廠,NA,NA,NA
34556,上海鋼窗公司,877,NA,NA
34573,通州發電廠,34574,NA,NA
34576,煙台益文商業專科學校,6947,NA,NA
34578,黃縣縣立初級中學縣立初級中學,2481,NA,NA
34584,遼寧省立工業學校,64,NA,NA
34599,南京應用化學研究所,90,NA,NA
34614,日本橫川電力廠,258,NA,NA
34616,浙江鎮海華明電燈公司,1305,NA,NA
34618,上海中國工商公司,877,NA,NA
34621,重慶燭川電燈公司,1270,NA,NA
34623,重慶電話所,1270,NA,NA
34625,重慶市政府,1270,NA,NA
34627,重慶市電話總所,1270,NA,NA
34642,熱河凌源水溝煤礦,34643,NA,NA
34646,宣化天興煤礦,1299,NA,NA
34657,上海六合工程公司,877,NA,NA
34659,上海懋業銀行,877,NA,NA
34663,青島大學,2331,NA,NA
34675,廣東工務司課,74,NA,NA
34682,平綏鐵路豐蘇分段,NA,NA,NA
34693,南荊公路,34695,NA,NA
34704,京蕪鐵路,410,NA,NA
34714,溫州南堤電燈公司,9204,NA,NA
34716,浙江廣播電台,62,NA,NA
34724,交通銀行,NA,NA,NA
34732,上海源利工程行,877,NA,NA
34740,南京偉漢工程行,90,NA,NA
34765,泰安縣禹村官礦,34766,NA,NA
34804,湖北沙市電氣廠,16606,NA,NA
34821,上海興業建築事務所,877,NA,NA
34826,Bell Telephone Company,1387,NA,NA
34837,開封駐豫軍人工廠,717,NA,NA
34839,北平義生絲毛紡織工廠,410,NA,NA
34841,綏遠毛織廠,96,NA,NA
34869,廣東全省長途電話修養股,74,NA,NA
34872,香港長途電話,1072,NA,NA
34883,M. A. N. 廠,121,NA,NA
34906,上海市中心建設委員會,877,NA,NA
34915,安徽省立第一工廠,60,NA,NA
34917,三省剿匪總司令部農村金融救濟處,NA,NA,NA
34925,廣州大學,350,NA,NA
34928,Washington State Highway Dept.,8690,NA,NA
34943,雲南礦業公司,81,NA,NA
34945,開遠水電廠,8903,NA,NA
34960,黃埔軍官學校,5031,NA,NA
34964,甘肅省立第三師範,69,NA,NA
34971,滬北工巡捐局,877,NA,NA
34985,濟南省立工業職業學校,1177,NA,NA
34990,英國道門鋼廠,125,NA,NA
34996,天津港務局,427,NA,NA
35009,福新五廠,2380,NA,NA
35015,英國人島及康哇爾省,125,NA,NA
35017,Birmingham Mining & Copper Company (伯明罕礦公司),3552,NA,NA
35020,漢冶萍煤鐵公司,1120,NA,NA
35023,安徽官礦督辦處,60,NA,NA
35026,Wuhu Public Works Department 蕪湖市工務局,3703,NA,NA
35044,南京自來水籌備處,90,NA,NA
35060,陝西公路局,78,NA,NA
35063,西北綏靖公署,NA,NA,NA
35070,揚子鐵廠,NA,NA,NA
35072,井陘寶昌煤礦公司,632,NA,NA
35076,井陘正豐煤礦公司,632,NA,NA
35081,中國聯合無線電公司,NA,NA,NA
35099,東京下田硝子株式會社,604,NA,NA
35102,江蘇省立宜興陶瓷職業學校,1630,NA,NA
35104,福建省立德化瓷業改良場,35105,NA,NA
35109,上海新業工廠,877,NA,NA
35118,商京市土地局,NA,NA,NA
35132,上海中歐商品陳列營業有限公司,877,NA,NA
35135,上海裕華化學工業公司,877,NA,NA
35142,比國 La Brugeoise,2753,NA,NA
35158,太倉中學,2641,NA,NA
35160,上海奇異安迪生公司,877,NA,NA
35167,武進鎮澄公路,NA,NA,NA
35169,楊靖公路,NA,NA,NA
35187,7th World Road Congress 第七次國際道路會,39556,NA,NA
35189,山東第一區水利,77,NA,NA
35261,太湖流域水利工程處,NA,NA,NA
35272,重慶武器修器所,1270,NA,NA
35286,湖北團浠公路,68,NA,NA
35292,湖北平崇公路,68,NA,NA
35294,巴施公路,NA,NA,NA
35374,廈門電力公司發電所,886,NA,NA
35376,商務印書館總廠,NA,NA,NA
35380,Fargo Eng. Co.,35382,NA,NA
35381,上海工業試驗所,877,NA,NA
35386,武昌電廠工程處,1036,NA,NA
35416,日本長崎紡織株式會社,32455,NA,NA
35418,上海恆豐紡織新局,877,NA,NA
35421,榆次晉華太原晉生祁縣晉華三廠辦事處,NA,NA,NA
35465,浙江杭良綫鄞奉公路及黃樂公路,62,NA,NA
35467,西蘭公路漢寧公路,NA,NA,NA
35486,上海亞光電木製造公司,877,NA,NA
35498,Ohio Columbia City 水廠,137,NA,NA
35511,滇黔鐵路,11289,NA,NA
35531,河南永利局,66,NA,NA
35543,廣州建設委員會,350,NA,NA
35546,廣東水利局工務課,74,NA,NA
35559,廣東信託有限公司建築部,74,NA,NA
35589,南通大生紗廠,562,NA,NA
35609,督辦京畿水災善後事宜處,NA,NA,NA
35616,福州市公共汽車公司,419,NA,NA
35618,武漢市公共汽車管理處,356,NA,NA
35621,福州閩西汽車公司,419,NA,NA
35624,上海北極公司服務部,877,NA,NA
35633,國際無綫電台,NA,NA,NA
35643,河北省鑛業監理委員會,63,NA,NA
35653,曹縣建設局,19830,NA,NA
35663,北平市衛生局,410,NA,NA
35681,畿輔大學,82,NA,NA
35694,鑫昌礦業公司,7722,NA,NA
35723,安慶無綫電台,1910,NA,NA
35728,長沙福華汽車公司,590,NA,NA
35730,漢口大中貿易公司,2380,NA,NA
35733,美信洋行,2380,NA,NA
35738,交通部平哈電報幹綫第一區工務分處,35739,NA,NA
35756,蚌埠輕便鐵路,1028,NA,NA
35778,山西育才鍊鋼機器廠,76,NA,NA
35783,天津永利化學工業公司,427,NA,NA
35796,廈門電燈廠,886,NA,NA
35800,勞大工廠,NA,NA,NA
35802,南京市衞生事務所,90,NA,NA
35804,南京市防護團救護股,90,NA,NA
35810,湖南工業學校,67,NA,NA
35827,上海國際電信局,877,NA,NA
35840,南京中國造紙廠,90,NA,NA
35842,上海大華化學工業社,877,NA,NA
35845,廣東省營硫酸蘇打廠,74,NA,NA
35861,Junkers 飛機廠,121,NA,NA
35864,廣東飛機製造廠,74,NA,NA
35867,廣東工兵試驗廠,74,NA,NA
35869,廣東華西興業公司,74,NA,NA
35871,廣東琶江兵工廠,74,NA,NA
35877,四川省立工專,1434,NA,NA
35879,四川省立女子高等實業學校,1434,NA,NA
35882,四川二十四軍建設委員會,1434,NA,NA
35884,四川工業學校,1434,NA,NA
35917,錢塘江橋工處,999,NA,NA
35937,西安水利局,2596,NA,NA
35945,鄭州亞細亞煤油公司,2496,NA,NA
35950,山西銘賢學校,76,NA,NA
35957,巴黎格拉姆電機製造廠,1948,NA,NA
35961,太原航空學校,726,NA,NA
35971,山西電氣研究會,76,NA,NA
35988,Bucyrus 挖泥機器製造廠,35985,NA,NA
36000,山西測繪化分局,76,NA,NA
36011,南京兩廣中學,90,NA,NA
36030,中湘煤礦,NA,NA,NA
36039,保定工業職業學校,12923,NA,NA
36073,杭州大有利電氣公司,999,NA,NA
36103,廣西道路管理局,73,NA,NA
36112,東方大港籌備處,36113,NA,NA
36154,新化中學,2429,NA,NA
36162,黑龍江鶴江煤礦公司,65,NA,NA
36164,開灤唐山煤礦,445,NA,NA
36184,華昌礦冶公司,NA,NA,NA
36186,湖南長沙礦務局,590,NA,NA
36188,江華鋅礦公司,NA,NA,NA
36190,水口山礦,NA,NA,NA
36195,上海中央信託局,877,NA,NA
36204,濟南濟源工廠,1177,NA,NA
36207,山東女中,77,NA,NA
36209,上海盛天陶器廠,877,NA,NA
36242,重慶無線電台,1270,NA,NA
36245,長途電話工務室,NA,NA,NA
36269,遼陽天利煤礦,819,NA,NA
36271,熱河興隆金礦,36360,NA,NA
36275,香港城門水塘馬墩工程處,1072,NA,NA
36277,香港礦務公司,1072,NA,NA
36290,安徽皖西築路處,60,NA,NA
36294,永利化工公司,427,NA,NA
36305,Hansa 航空測量公司,121,NA,NA
36307,陸地測量總局,NA,NA,NA
36319,山東博東公司,77,NA,NA
36326,梅縣廣益中學,566,NA,NA
36330,廣州寶生建築公司,350,NA,NA
36332,黃埔商埠籌備處,5031,NA,NA
36353,陝縣民生煤礦公司,29749,NA,NA
36364,無錫麗新紗廠,1664,NA,NA
36368,江蘇省立鹽城高級應用化學科職業學校,496,NA,NA
36378,塘沽久大精鹽公司,NA,NA,NA
36380,青島永裕鹽業公司,2331,NA,NA
36397,昆明國際電台,556,NA,NA
36407,廣西無綫電製造廠,73,NA,NA
36408,舒六公路工程所,NA,NA,NA
36421,橋樑設計股,NA,NA,NA
36431,濟寧工業職業學校,3763,NA,NA
36446,陝西省立高級中學,78,NA,NA
36452,蘇皖魯剿匪總司令部軍需處,NA,NA,NA
36456,北寧電報總局,NA,NA,NA
36460,北京電政監督處,410,NA,NA
36463,東三省電政監督處,NA,NA,NA
36476,上海龍華飛行港管理處,877,NA,NA
36482,上海奇異燈泡廠,877,NA,NA
36501,甘肅電報學校,69,NA,NA
36505,開封無綫電學校,717,NA,NA
36527,滬楓鐵路,877,NA,NA
36537,湘南礦務局,67,NA,NA
36539,中福礦務公司,NA,NA,NA
36547,山東省立臨清初中,36548,NA,NA
36576,Edison Power Company,1387,NA,NA
36606,Chicago 橋樑廠,12065,NA,NA
36626,江南海塘寶山段,NA,NA,NA
36628,浙江省水利局杭海段,62,NA,NA
36629,浙江省水利局,62,NA,NA
36635,合作無綫電研究所,NA,NA,NA
36649,太原兵器研究會,726,NA,NA
36653,山西無線電管理處,76,NA,NA
36656,長途電話工程委員會,NA,NA,NA
36661,福州無綫電報局,419,NA,NA
36664,北京電氣技術委員會,410,NA,NA
36666,北平廣播電台,410,NA,NA
36670,軍分會電信教練所,NA,NA,NA
36676,Siemens 廠,432,NA,NA
36703,蕪湖電台,3703,NA,NA
36706,九江電台,3265,NA,NA
36763,漢口揚子機器公司,2380,NA,NA
36779,杞縣縣立中學,28826,NA,NA
36795,鐵路管理學校,NA,NA,NA
36803,上海安記營造廠,877,NA,NA
36820,安徽貴池饅頭山煤礦,2534,NA,NA
36844,天津特一區公署,427,NA,NA
36850,北平國際大電台,410,NA,NA
36852,海車部吳淞海岸巡防處,7212,NA,NA
36877,山西飛機廠,76,NA,NA
36898,廣州電報局,350,NA,NA
36900,上海電信學校,877,NA,NA
36902,廣州電信學校,350,NA,NA
36904,上海電信機器廠,877,NA,NA
36908,福廣電綫工務處,NA,NA,NA
36920,華東煤礦公司總事務所,NA,NA,NA
36927,瀋陽海城電報局,4449,NA,NA
36929,瀋陽無線電,511,NA,NA
36953,英國康和省鑛礦場,125,NA,NA
36957,農專工專學校,NA,NA,NA
36959,廣東大學,74,NA,NA
36977,浙江省金武永路,62,NA,NA
36979,湖北省第五區公路處,68,NA,NA
36986,天祥洋行機器部,NA,NA,NA
37033,交通大學研究所,NA,NA,NA
37035,永固造漆公司,NA,NA,NA
37047,宜溧金丹運河工程處,NA,NA,NA
37049,黃災善後工賑工程處,NA,NA,NA
37051,孟河二工程局,NA,NA,NA
37053,包港二工程局,NA,NA,NA
37071,崇明無線電報局,1256,NA,NA
37096,法國卜齊兵工廠,159,NA,NA
37099,河北農科大學,63,NA,NA
37135,開平馬家溝開灤礦廠,NA,NA,NA
37141,山西晉綏兵工築路總指揮部,76,NA,NA
37152,水災救濟委員會,NA,NA,NA
37160,漢冶萍鐵廠,1120,NA,NA
37164,榆次縣魏榆電汽廠,11187,NA,NA
37166,山西師範學校,76,NA,NA
37168,山西省立工專,76,NA,NA
37170,太原女师,726,NA,NA
37180,磁縣官礦局,5287,NA,NA
37182,武安冠華煤礦,37183,NA,NA
37226,天津京畿河工督辦處,427,NA,NA
37240,上海鹽務稽核總所,877,NA,NA
37244,河南商水縣營業稅徵收,66,NA,NA
37256,龍烟公司,NA,NA,NA
37265,山東文登縣建設局,6678,NA,NA
37267,威海衞光明電氣公司,7761,NA,NA
37278,馬尾海軍學校 (福州海軍學校),419,NA,NA
37280,飛潛學校,419,NA,NA
37298,日本大阪大同電力株式會社,551,NA,NA
37301,天津無綫電台,427,NA,NA
37326,N. Y. Air Brake Co,37327,NA,NA
37344,廣東興寧縣第一中學,13846,NA,NA
37346,崇明富安紗廠,1256,NA,NA
37364,龍口烟濰公路,37366,NA,NA
37379,開灤礦務局,NA,NA,NA
37387,上海大興建築事務所,877,NA,NA
37393,河南陝州專員公署,37394,NA,NA
37406,第一集團軍空軍司,NA,NA,NA
37436,西北鹽務管理局,NA,NA,NA
37444,湖南長途電話工程處,67,NA,NA
37486,省立太原中學,726,NA,NA
